product_code,product_name,section,page,record_type,requirement_scope,property,astm_method,minimum,maximum,note_ref,text,review_status
49,B100 biodiesel,3.12,28,context,All / see section,,,,,,Monoglycerides (mass%) D6584 0.40,Source text
49,B100 biodiesel,3.12,28,context,All / see section,,,,,,Summer Report,Source text
49,B100 biodiesel,3.12,28,context,All / see section,,,,,,Winter 0.40,Source text
49,B100 biodiesel,3.12,28,context,All / see section,,,,,,Antioxidants (ppm) 3,Source text
49,B100 biodiesel,3.12,28,note,All / see section,,,,,,"1. Visually free of undissolved water, sediment and suspended water",Source text
49,B100 biodiesel,3.12,28,note,All / see section,,,,,,2. This schedule denotes the fluidity of the distillate at the time and place of origin.,Source text
49,B100 biodiesel,3.12,28,note,All / see section,,,,,,Cloud Point – October 1st through April 30th Maximum: 2oC (35.6oF),Source text
49,B100 biodiesel,3.12,28,note,All / see section,,,,,,Cloud Point – May 1st through September 31st Maximum: 10oC (50oF),Source text
49,B100 biodiesel,3.12,28,note,All / see section,,,,,,3. Antioxidants must be reported with name and concentration,Source text
49,B100 biodiesel,3.12,28,note,All / see section,,,,,,"4. Must meet ASTM D6751, Table 1",Source text
49,B100 biodiesel,3.12,28,note,All / see section,,,,,,5. Supplier must be BQ 9000 accredited,Source text
49,B100 biodiesel,3.12,28,note,All / see section,,,,,,6. This grade is not available for shipping; it is intended for blending purposes only.,Source text
51,15 ppm sulfur kerosene,3.13,29,context,All / see section,,,,,,3.13.1 SPECIFICATIONS FOR FUNGIBLE 15 ppm SULFUR KEROSENE GRADE 51,Source text
51,15 ppm sulfur kerosene,3.13,29,context,All / see section,,,,,,"EPA Designation: MVNRLM, Motor vehicle diesel fuel 15 ppm sulfur",Source text
51,15 ppm sulfur kerosene,3.13,29,context,All / see section,,,,,,ASTM Test Test Results,Source text
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,General Properties,,,,,General Properties,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Color: Origin,D6045,21,,,Color: Origin D6045 21,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Color: Delivery,D6045,18,,,Color: Delivery D6045 18,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Gravity,D4052,37,51,,Gravity D4052 37 51,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Net Heat of combustion,D3338,,,,Net Heat of combustion D3338,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,BTU/Pound,,"18,400",,,"BTU/Pound 18,400",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Corrosion 2 hrs. @ 212oF (100oC),D130,,1,,Corrosion 2 hrs. @ 212oF (100oC) D130 1,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Cetane Index,D613,40,,6,Cetane Index D613 40 6,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,MSEP: Origin,D3948,85,,,MSEP: Origin D3948 85,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,MSEP: Delivery,D7224,75,,,MSEP: Delivery D7224 75,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Electrical,,,,,Electrical,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"Conductivity, pS/m @ 21°C(70°F)",D2624,,Report,,"Conductivity, pS/m @ 21°C(70°F) D2624 Report",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"Ash, wt.%",D482,,0.01,,"Ash, wt.% D482 0.01",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Determination of,"MIL-T-5624P,",,,,"Determination of MIL-T-5624P,",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,,D5452,,,,D5452,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Filtration Time or Volume,,,Report,3,Filtration Time or Volume Report 3,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Total Solids or Particulate,,,Report,,Total Solids or Particulate Report,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Low Temperature Properties,,,,7,Low Temperature Properties 7,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"Freezing Point,oC",D2386,,-40,,"Freezing Point,oC D2386 -40",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"Viscosity, cSt @ 104oF (40oC)",D445,1.3,1.9,,"Viscosity, cSt @ 104oF (40oC) D445 1.3 1.9",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"Viscosity, cSt @ -4oF (-20oC)",D445,,8.0,,"Viscosity, cSt @ -4oF (-20oC) D445 8.0",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Volatility,,,,,Volatility,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"Flash Point, oF",D56,123,,,"Flash Point, oF D56 123",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"Distillation, °C(oF)",D86,,,7,"Distillation, °C(oF) D86 7",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,10% recovered,,,205(400),,10% recovered 205(400),Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,50% recovered,,Report,,,50% recovered Report,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,90% recovered,,,288(550),,90% recovered 288(550),Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,End Point,,,300(572),,End Point 300(572),Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"Residue, %",,,1.5,,"Residue, % 1.5",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"Loss, %",,,1.5,,"Loss, % 1.5",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"or Simulated Distillation, °C(oF)",D2887,,,7,"or Simulated Distillation, °C(oF) D2887 7",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,10% recovered,,,185(365),,10% recovered 185(365),Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,50% recovered,,Report,,,50% recovered Report,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,90% recovered,,,304(579),,90% recovered 304(579),Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,End Point,,,340(644),,End Point 340(644),Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Stability,,,,,Stability,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,"Existent Gum, mg/100 ml","D381,IP540",,7.0,,"Existent Gum, mg/100 ml D381,IP540 7.0",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Thermal Stability @ 275oC,D3241,,Origin,,Thermal Stability @ 275oC D3241 Origin,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Pres. drop in mm/Hg,,,25,,Pres. drop in mm/Hg 25,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,Tube deposit less than code,,,Code 3,,Tube deposit less than code Code 3,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,29,specification,All / see section,,No Peacock,or Abnormal,Color Deposits,,No Peacock or Abnormal Color Deposits,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,context,All / see section,,,,,,3.13.2 SPECIFICATIONS FOR FUNGIBLE 15 ppm SULFUR KEROSENE GRADE 51,Source text
51,15 ppm sulfur kerosene,3.13,30,context,All / see section,,,,,,ASTM Test Test Results,Source text
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Stability (continued),,,,,Stability (continued),Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Thermal Stability @ 260oC D3241,,,Delivery,,Thermal Stability @ 260oC D3241 Delivery,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Pres. drop in mm/Hg,,25,,,Pres. drop in mm/Hg 25,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Tube deposit less than code,,Code,3,,Tube deposit less than code Code 3,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,,No Peacock or Abnormal,Color,Deposits,,No Peacock or Abnormal Color Deposits,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Thermal Stability ASTM D 3241,,,,,Thermal Stability ASTM D 3241,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Tube rating: one of the following requirement,shall be met,,,,Tube rating: one of the following requirement shall be met,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,"(1) Annex A1 VTR, VTR color code",Less than,,3,,"(1) Annex A1 VTR, VTR color code Less than 3",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,,,No Peacock,or abnormal color deposits,,No Peacock or abnormal color deposits,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,(2) Annex A2 ITR or Annex 3 ETR,Max,,85,,(2) Annex A2 ITR or Annex 3 ETR Max 85,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,nm average over area of 2.5 mm²,,,,,nm average over area of 2.5 mm²,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Refer ASTM D1655 note M for,referee method,,,,Refer ASTM D1655 note M for referee method,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Carbon Residue: Ramsbottom D524,,,,,Carbon Residue: Ramsbottom D524,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,on 10% bottom,,0.15,,,on 10% bottom 0.15,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Composition Properties,,,,,Composition Properties,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,"Total Sulfur, ppmwt D5453",,,4,,"Total Sulfur, ppmwt D5453 4",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,,,11,Origin,,11 Origin,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,,,14,Delivery,,14 Delivery,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,"Aromatics, vol.% D1319",,25,,,"Aromatics, vol.% D1319 25",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,D6379,,26.5,,,D6379 26.5,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,"Mercaptan Sulfur, wt.% D3227",,0.003,5,,"Mercaptan Sulfur, wt.% D3227 0.003 5",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,OR,,,,,OR,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Doctor test D4952,,Negative,(sweet),,Doctor test D4952 Negative (sweet),Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,"Acidity total max, mg KOH/g D3242",,0.1,,,"Acidity total max, mg KOH/g D3242 0.1",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Combustion Properties,,,,,Combustion Properties,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,"Smoke point, mm D1322",25,,,,"Smoke point, mm D1322 25",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,OR,,,,,OR,Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,"Smoke point, mm and D1322",18,,,,"Smoke point, mm and D1322 18",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,"Naphthalenes, vol.% D1840",,3.0,,,"Naphthalenes, vol.% D1840 3.0",Positionally extracted; verify complex/overprinted tables
51,15 ppm sulfur kerosene,3.13,30,specification,All / see section,Burning Quality D187,Report,,8,,Burning Quality D187 Report 8,Positionally extracted; verify complex/overprinted tables
